Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e96964f4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836866,维管植物门,菊目,菊科,狗舌草属,Tephroseris phaeantha (Nakai) C.Jeffrey & Y.L.Chen,长白狗舌草,陈艺林,20090223.0,叶居新,11,19600510.0,中国 吉林省,,,有花无果
e96961bc,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836872,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,王茹,13,19570412.0,中国 江苏省,,,有花无果
e96960ab,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836874,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"杨金祥,梁一民",2503,19640504.0,中国 陕西省,950.0,山坡,有花无果
e9696022,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836873,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,张珍万,2099,19630708.0,中国 青海省,3560.0,,有花无果
e96963dc,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836867,维管植物门,菊目,菊科,狗舌草属,Tephroseris phaeantha (Nakai) C.Jeffrey & Y.L.Chen,长白狗舌草,陈艺林,20090223.0,"王遂纲,李书馨等",473,19500722.0,中国 吉林省,,高山草原,有花无果
e96968bb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836857,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,戴天伦,103081,19580925.0,中国 重庆市,625.0,生于灌木林中,有花无果
e96967a8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836859,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,戴天伦,103982,19581023.0,中国 重庆市,1300.0,,有花无果
e9696695,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836863,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,周太炎等,1658,19590611.0,中国 山东省,,向阳山坡田边,有花无果
e9696ae4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836855,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,戴天伦,103766,19581016.0,中国 重庆市,765.0,,有花无果
e9696832,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836860,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,鄂植考察队,24022,19770725.0,中国 湖北省,1500.0,山坡草丛中,有花无果
e969671f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836861,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,厦大采集队,1198,19640816.0,中国 福建省,550.0,竹林边路边阴坡,有花无果
e96969d3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836856,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,戴天伦,103738,19581014.0,中国 重庆市,900.0,生于草坪中,有花无果
e9695c5c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836881,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"王庆瑞,晏民生,陈学林",11469,19840508.0,中国 甘肃省,1700.0,阳坡,有花无果
e9695d6c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836880,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"王庆瑞,晏民生,陈学林",11406,19840506.0,中国 甘肃省,1600.0,阳坡灌丛下,有花无果
e9696a5c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836854,维管植物门,菊目,菊科,泽兰属,Eupatorium fortunei Turcz.,佩兰,陈艺林,20090223.0,刘玉壶,1616,19480626.0,中国 江苏省,,,有花无果
e9696605,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836862,维管植物门,菊目,菊科,泽兰属,Eupatorium heterophyllum DC.,异叶泽兰,陈艺林,20090223.0,戴天伦,104238,19580830.0,中国 重庆市,1500.0,生于岩边,有花无果
e9696242,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836870,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,谢万诚,17,19950412.0,中国 江苏省,,,有花无果
e9696947,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836858,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,戴天伦,103112,19580926.0,中国 重庆市,745.0,生于林中,有花无果
e9695f98,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836875,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,杨金祥,382,19590526.0,中国 陕西省,1300.0,荒地,有花无果
e9694b1b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836912,维管植物门,菊目,菊科,狗舌草属,Tephroseris stolonifera (Cuf) Holub,匍枝狗舌草,陈艺林,20090223.0,"赵清盛,师进斌等",117140,19830521.0,中国 四川省,1250,林边草坪,有花无果
e9694c2c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836911,维管植物门,菊目,菊科,狗舌草属,Tephroseris stolonifera (Cuf) Holub,匍枝狗舌草,陈艺林,20090223.0,"赵清盛,师进斌等",117140,19830521.0,中国 四川省,1250,林边草坪,有花无果
e9694dc8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836908,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,姜恕等,9443,19610718.0,中国 四川省,3200,密林下草地,有花无果
e9694ba4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836913,维管植物门,菊目,菊科,狗舌草属,Tephroseris stolonifera (Cuf) Holub,匍枝狗舌草,陈艺林,20090223.0,陈伟烈等,5555,19840526.0,中国 四川省,2050,草坡,有花无果
e9694a91,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836914,维管植物门,菊目,菊科,狗舌草属,Tephroseris stolonifera (Cuf) Holub,匍枝狗舌草,陈艺林,20090223.0,管中天,9260,19590420.0,中国 四川省,1600~1650,山坡下部沟谷地区,有花无果
e9694cb4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836909,维管植物门,菊目,菊科,狗舌草属,Tephroseris flammea (DC.) Holub,红轮狗舌草,陈艺林,20090223.0,牙资南队,382,19860711.0,中国 内蒙古自治区,,,有花无果
e9695222,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836900,维管植物门,菊目,菊科,狗舌草属,Tephroseris praticola (Sisk. & Serg.) Holub,草原狗舌草,陈艺林,20090223.0,周太炎等,650705,19650608.0,中国 新疆维吾尔自治区,1840,荒野山地草地,有花无果
e969580e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836888,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,南方山区考察队,T0053,19840420.0,中国 河南省,,湿生,有花无果
e9694e52,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836907,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,姜恕等,9488,19610721.0,中国 四川省,5200,灌木丛下,有花无果
e9694f6f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836906,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,,10322,19750803.0,中国 四川省,3500,半阴坡,有花无果
e9694ee0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836905,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,,10147,19750703.0,中国 四川省,2400,阳坡半阴坡灌丛,有花无果
e9694ff9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836904,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,崔友文等,4479,19510715.0,中国 四川省,,山顶,有花无果
e96959ad,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836885,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,刘慎谔等,5631,19540526.0,中国 吉林省,,干山坡上,有花无果
e9695674,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836892,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"崔顺昌,鞠维江",565,19650511.0,中国 辽宁省,,阴坡山坡,有花无果
e9695081,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836902,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,应俊生等,9043,19610619.0,中国 四川省,3900,潮湿地,有花无果
e9694d3f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836910,维管植物门,菊目,菊科,狗舌草属,Tephroseris flammea (DC.) Holub,红轮狗舌草,陈艺林,20090223.0,"杨雅玲,张玉良",744,19730810.0,中国 内蒙古自治区,,山坡下油松林草地,有花无果
e9695786,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836891,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"崔顺昌,鞠维江",621,19650516.0,中国 辽宁省,,旱田中阳处,有花无果
e969591f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836887,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,植物资源考察队,午0021,19830415.0,中国 河南省,150,田间路旁山脚,有花无果
e9695564,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836893,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,李冀云等,1016,19650525.0,中国 辽宁省,,林下,有花无果
e96955ed,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836894,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,"崔顺昌,鞠维江",515,19650508.0,中国 辽宁省,,山坡草地,有花无果
e9695335,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836899,维管植物门,菊目,菊科,狗舌草属,Tephroseris flammea (DC.) Holub,红轮狗舌草,陈艺林,20090223.0,赵一之,77-79,19770715.0,中国 内蒙古自治区,2000,山坡草甸,有花无果
e96954dc,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836896,维管植物门,菊目,菊科,狗舌草属,Tephroseris pierotii (Miq.) Holub,江浙狗舌草,陈艺林,20090223.0,"孙三省,凌萍萍",34,19650420.0,中国 江苏省,,沟边,有花无果
e96953c2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836897,维管植物门,菊目,菊科,狗舌草属,Tephroseris pierotii (Miq.) Holub,江浙狗舌草,陈艺林,20090223.0,贺贤育,22819,19570511.0,中国 浙江省,470,,有花无果
e96956fc,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836890,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,,0018,19660529.0,中国 内蒙古自治区,,,有花无果
e9695a36,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836886,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,张玉良,1447,19570525.0,中国 黑龙江省,,山坡草地,有花无果
e9695452,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836895,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,叶居新,26,19600602.0,中国 吉林省,,草地,有花无果
e9695895,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836889,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,南方山区考察队,T0053,19840420.0,中国 河南省,,湿生,有花无果
e969510b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836903,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,陈伟烈等,7235,19840704.0,中国 四川省,3450,流石滩,有花无果
e9695197,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836901,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam var. chaetocarpa C.Jeffrey et Y.L.Chen,毛果橙舌狗舌草,陈艺林,20090223.0,汪劲武等,台42,19800718.0,中国 山西省,2600,,有花无果
e96941e8,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,"崔鸿宾,林有润,夏振岱",80-365,19800916.0,中国 甘肃省,2150~2300,,无花有果
e9693b60,,维管植物门,菊目,菊科,紫菀属,Aster flaccidus Bunge,萎软紫菀,陈艺林,20090227.0,郎楷永,9934,19760804.0,中国 西藏自治区,5100,老火山区岩石堆上,有花无果
e9693ad7,,维管植物门,菊目,菊科,紫菀属,Aster flaccidus Bunge,萎软紫菀,陈艺林,20090227.0,郎楷永,9934,19760804.0,中国 西藏自治区,5100,老火山区岩石堆上,有花无果
e9693fc0,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,何叶祺,02264,19590519.0,中国 宁夏回族自治区,1900,山坡上,无花有果
e96945b5,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,刘振宇,16260,19951018.0,中国 重庆市,720,灌木林下,无花有果
e9693e9a,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,L.H.,1137,19570912.0,中国 湖南省,,,无花有果
e9693f29,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,"王庆瑞,晏民生,陈学林",11405,19840506.0,中国 甘肃省,1600,阳坡灌丛下,无花有果
e9693a4e,,维管植物门,菊目,菊科,紫菀属,Aster prainii (J.R.Drumm.) Y.L.Chen,厚棉紫菀,陈艺林,20090227.0,郎楷永,9643,19760707.0,中国 西藏自治区,5500,山坡草地,有花无果
e969415e,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,"王庆瑞,晏民生,陈学林",11600,19840514.0,中国 甘肃省,1550,沟谷阴坡,无花有果
e9694862,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,王作宾,17427,19540415.0,中国 甘肃省,1100,生阴坡上,有花无果
e9694380,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,"王庆瑞,晏民生,陈学林",11642,19840518.0,中国 甘肃省,1650,阴坡林下,无花有果
e96948eb,,维管植物门,菊目,菊科,千里光属,Senecio liangshanensis C.Jeffrey & Y.L.Chen,,陈艺林,20090223.0,"赵清盛,师进斌等",1171205,19830529.0,中国 四川省,1250,林中草坪,有花无果
e96946c7,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,K.T.Fu,1143,19370710.0,中国 甘肃省,2400,On hill base,有花无果
e9694973,,维管植物门,菊目,菊科,千里光属,Senecio liangshanensis C.Jeffrey & Y.L.Chen,,陈艺林,20090223.0,"赵清盛,师进斌等",1171204,19830529.0,中国 四川省,1250,林中草坪,有花无果
e9694a01,,维管植物门,菊目,菊科,千里光属,Senecio nodiflorus Chang,节花千里光,陈艺林,20090223.0,"程树志,李渤生",07019,19830823.0,中国 西藏自治区,3750,路旁,有花无果
e969463e,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,刘正宇,16394,19950720.0,中国 贵州省,680,空地草坪,有花无果
e9694498,,维管植物门,菊目,菊科,大丁草属,Leibnitzia nepalensis (Kunze) Kitamura,,陈艺林,20090227.0,傅国勋,125,19600525.0,中国 西藏自治区,4100,西北向山坡草地,无花有果
47a0cd36,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,"王庆瑞,晏民生,陈学林",11631,19840515.0,中国 甘肃省,1650,林下草丛,无花有果
e9693be8,,维管植物门,菊目,菊科,紫菀属,Aster prainii (J.R.Drumm.) Y.L.Chen,厚棉紫菀,陈艺林,20090227.0,青藏队,76-9112,19760823.0,中国 西藏自治区,5400,山坡流石滩,有花无果
e9694408,,维管植物门,菊目,菊科,大丁草属,Leibnitzia nepalensis (Kunze) Kitamura,,陈艺林,20090227.0,,253,19590609.0,中国 西藏自治区,3800,山坡石隙,无花有果
e96940d6,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,肖崇礼,526,19580908.0,中国 陕西省,3900,阴湿山坡,无花有果
e9694529,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,刘正宇,16395,19950728.0,中国 贵州省,690,荒山野地,无花有果
e969404c,,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090227.0,藏药队,1290,19720811.0,中国 青海省,3600,河滩,无花有果
