Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e917f44a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878935,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens guizhouensis Y.L.Chen,贵州凤仙花,陈艺林,20120312.0,Sino-American Guizhou Botanical Expedition,1904,19861005.0,中国 贵州省,1200.0,Moist rock crevices in semi-shade,有花有果
e9549acd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01846660,维管植物门,蔷薇目,荨麻科,紫麻属,Oreocnide rubescens (Blume) Miq.,红紫麻,林祁,20100702.0,L.Q.Li et al.,0567,20041031.0,越南,1000,in mountain rainforest,无花有果
e9362773,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860933,维管植物门,虎耳草目,虎耳草科,金腰属,Chrysosplenium sinicum Maxim.,中华金腰,谷粹芝,20090500.0,白水江考察队,736,20060629.0,中国 甘肃省,2000,林下,有花无果
e961891c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840523,维管植物门,金虎尾目,堇菜科,堇菜属,Viola pendulicarpa W.Becker,悬果堇菜,陈又生,20060325.0,陈又生,6042,20060325.0,中国 四川省,650,Along rivers banks,有花无果
e92ba489,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865882,维管植物门,蔷薇目,桑科,桑属,Morus australis Poir.,鸡桑,曹子余,20111221.0,任再金,3287,19870518.0,中国 湖北省,1400.0,山谷中,无花有果
e94a7a89,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01851414,维管植物门,水龙骨目,水龙骨科,石韦属,Pyrrosia lingua (Thunb.) Farw.,石韦,何丽娟,20081201.0,巴山采集队,216,20080709.0,中国 重庆市,1420,山坡路旁,有孢子囊
e9133452,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01881178,维管植物门,卫矛目,卫矛科,南蛇藤属,Celastrus glaucophyllus Rehder & Wilson,灰叶南蛇藤,沐先运,20110330.0,"周洪富,粟和毅",108419,19640601.0,中国 重庆市,1800.0,路旁林边,有花无果
e920af80,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01871034,维管植物门,卷柏目,卷柏科,卷柏属,Selaginella moellendorffii Hieron.,江南卷柏,Li Zhong-Yang,20130618.0,海峡两岸植物采集队,09007,20090200.0,中国 湖南省,300~500,丹霞地貌,有孢子囊
e926673e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01868342,维管植物门,杜鹃花目,报春花科,珍珠菜属,Lysimachia fortunei Maxim.,红根草,Gang Hao,20110324.0,赵常明,EX1376,20070923.0,中国 湖北省,1600,阔叶林缘,无花有果
e922768b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870170,维管植物门,莎草蕨目,海金沙科,海金沙属,Lygodium japonicum (Thunb.) Sw.,海金沙,X. C. Zhang,20081130.0,"张宪春,武翀",5373.0,20081123.0,中国 湖北省,400,林下,有孢子囊
e93da68d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857413,维管植物门,山茱萸目,绣球科,钻地风属,Schizophragma integrifolium Oliv.,钻地风,谷粹芝,20100901.0,赵常明,EX0528,20070907.0,中国 湖北省,1980,阔叶林中,有花有果
e9304fcd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01863682,维管植物门,石松目,石松科,垂穗石松属,Palhinhaea hainanensis C.Y.Yang,海南灯笼石松,杨纯瑜,19820400.0,杨纯瑜,4120,19810721.0,中国 海南省,800.0,崖下石壁,有孢子囊
e93d390e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857612,维管植物门,蔷薇目,蔷薇科,悬钩子属,Rubus lambertianus Ser. var. glaber Hemsl.,光滑高粱泡,L. T. Lu,20100901.0,白水江采集队,1923,20060712.0,中国 甘肃省,1200,山坡林下,有花无果
e93edb21,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856847,维管植物门,天门冬目,阿福花科,萱草属,Hemerocallis minor Mill.,小黄花菜,陈心启,19900516.0,赵佐成,88-1381,19880813.0,中国 重庆市,1310,山坡阳处,有花无果
e93a35b7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01858996,维管植物门,蔷薇目,荨麻科,楼梯草属,Elatostema oblongifolium Fu,长圆楼梯草,王文采,20090112.0,税玉民等,B2004-134,20040208.0,中国 广西壮族自治区,400.0,石灰岩溶洞中,有花无果
e93d93b9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857449,维管植物门,虎耳草目,虎耳草科,虎耳草属,Saxifraga stolonifera W.Curtis,虎耳草,谷粹芝,20100901.0,三峡考察队,1112,20080505.0,中国 重庆市,1240,沟边,有花有果
e932e0d3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01862432,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea semisessilis Hand.-Mazz.,镰叶冷水花,"林祁,段林东",20110216.0,"关克俭,汪劲武等",04090,19640811.0,中国 四川省,2200.0,山坡灌木丛下阴处,有花有果
e93152fb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01863188,维管植物门,蔷薇目,蔷薇科,绣线菊属,Spiraea alpina Pall.,高山绣线菊,Yu S. X.,20120110.0,于胜祥等,5287,20110812.0,中国 西藏自治区,4147,沿途路旁,有花有果
e93e3544,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857149,维管植物门,蔷薇目,蔷薇科,蔷薇属,Rosa laevigata Tausch ex Opiz,金樱子,谷粹芝,20100701.0,三峡考察队,2420,20080724.0,中国 重庆市,420~697,山坡,无花有果
e93f7733,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856567,维管植物门,水龙骨目,水龙骨科,瓦韦属,Lepisorus contortus (H.Christ) Ching,扭瓦韦,X.H.Jin & X.C.Zhang,19990200.0,白龙江考察队,792,19980726.0,中国 甘肃省,2700.0,山地山坡,有孢子囊
e960dbf3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840856,维管植物门,蔷薇目,蔷薇科,悬钩子属,Rubus formosensis Kuntze,台湾悬钩子,陆玲娣,20090300.0,李钦,0297,20050429.0,中国 广西壮族自治区,700,疏林,有花无果
e92cd75b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865314,维管植物门,毛茛目,毛茛科,乌头属,Aconitum stapfianum Hand.-Mazz.,玉龙乌头,罗艳,200208.0,"罗艳,陈又生",503,20020824.0,中国 云南省,3300,草丛或灌丛中,有花无果
e95e145b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01842202,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea hilliana Hand.-Mazz.,翠茎冷水花,C.J.Chen,20081211.0,"税玉良,陈文红等",32357,20030814.0,中国 云南省,1800,水边,有花无果
e9254499,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01869076,维管植物门,蔷薇目,荨麻科,赤车属,Pellionia radicans Wedd.,赤车,王文采,201202.0,"张兵,向新",90425029,20090425.0,中国 湖南省,1388.0,林下沟谷,有花无果
e92aa259,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01866328,维管植物门,水龙骨目,金星蕨科,毛蕨属,Cyclosorus truncatus (Poir.) Farw.,截裂毛蕨,Li Zhong-Yang,20110720.0,王功范,0219,20040620.0,中国 贵州省,600,林中,有孢子囊
e9403d2a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856208,维管植物门,杜鹃花目,杜鹃花科,珍珠花属,Lyonia ovalifolia Hort. var. hebecarpa (Franch.ex Forb.et Hemsl.) C,毛果珍珠花,李钦,20050627.0,李钦,980,20050627.0,中国 广西壮族自治区,850.0,灌丛,无花有果
e95c17ff,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01843147,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea pumila Liebm.,透茎冷水花,林祁,20100702.0,植物资源考察队,L0315,19830826.0,中国 河南省,900.0,庭院 路边,有花无果
e9445071,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01854298,维管植物门,禾本目,禾本科,拂子茅属,Calamagrostis pseudophragmites (Peterm.) Soo,假苇拂子茅,B.Paszko,20090500.0,药调队,1857,19830826.0,中国 内蒙古自治区,240.0,沙质丛间草甸,有花无果
e91c8369,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01873013,维管植物门,唇形目,透骨草科,透骨草属,Phryma leptostachya Linn.,逶骨草,赖阳均,20111107.0,巴山采集队,4943,20110630.0,中国 四川省,1755,林下,有花无果
e9367c63,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860776,维管植物门,百合目,菝葜科,菝葜属,Smilax stans Maxim.,鞘柄菝葜,Jin-xiu Wang,20081216.0,巴山采集队,1216,20080706.0,中国 重庆市,1700,小路边,无花有果
e937aea4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860218,维管植物门,伞形目,伞形科,窃衣属,Torilis scabra DC.,窃衣,李明红,20020417.0,胡忠辉,028,20010620.0,中国 湖南省,500.0,山坡山地,有花无果
e91b977f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01873445,维管植物门,毛茛目,毛茛科,黄连属,Coptis chinensis Franch.,黄连,李良千,20040400.0,徐洪贵,0197,19950422.0,中国 四川省,1150,林下,无花有果
e94050b0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856172,维管植物门,杜鹃花目,杜鹃花科,珍珠花属,Lyonia ovalifolia Hort.,珍珠花,李钦,20060614.0,李钦,854,20060614.0,中国 广西壮族自治区,950.0,灌丛,无花有果
e91552af,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01880150,维管植物门,唇形目,唇形科,黄芩属,Scutellaria hypericifolia Leveille,连翘叶黄芩,Qiang Wang,20120328.0,白水江采集队,3322,20070421.0,中国 甘肃省,825,竹园沟沟谷,有花无果
e93fec83,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856357,维管植物门,禾本目,莎草科,薹草属,Carex baccans Nees,浆果苔草,毕海燕,20080806.0,"李渤生,程树志",02856,19830209.0,中国 西藏自治区,2000,常绿阔叶林下,有花无果
e96c364f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01835535,维管植物门,禾本目,莎草科,飘拂草属,Fimbristylis henryi C.B.Clarke,宜昌飘拂草,梁松筠,20090109.0,毕节队,1744,19590923.0,中国 贵州省,1500,山谷水中,有花有果
47a05dce,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01859938,维管植物门,毛茛目,毛茛科,翠雀属,Delphinium trichophorum Franch.,毛翠雀花,Q.E.Yang and Q.Yuan,20050826.0,Q.E.Yang and Q.Yuan,443,20050826.0,中国 四川省,4200,meadow on roadside,有花无果
e9248f4a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01869169,维管植物门,石竹目,苋科,盐穗木属,Halostachys caspica C.A.Mey.,盐穗木,李安仁,201202.0,Fumihiro Konta & Nurbai Abdusalik,35605,20050730.0,中国 新疆维吾尔自治区,1000.0,growing in groups on roadside slope,无花无果
e94574e6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853771,维管植物门,杜鹃花目,报春花科,紫金牛属,Ardisia crispa A.DC.,百两金,曹子余,20110718.0,PE-古蔺考察队,0478,20100905.0,中国 四川省,1502~850,岩石上，有水,无花有果
e92dac16,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864920,维管植物门,金虎尾目,金丝桃科,金丝桃属,Hypericum bellum Li,美丽金丝桃,曹子余,20110525.0,PE-古蔺考察队,0539,20100905.0,中国 四川省,1100~1580,山谷，林中,无花有果
e92673c7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01868319,维管植物门,伞形目,海桐科,海桐属,Pittosporum glabratum Lindl. var. neriifolium Rehd.et Wils.,狭叶海桐,林祁,20110411.0,三峡考察队,1891,20080717.0,中国 重庆市,1185~1312,阴湿沟谷林下,无花有果
e922e29b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870001,维管植物门,卷柏目,卷柏科,卷柏属,Selaginella moellendorffii Hieron.,江南卷柏,X.C.Zhang,20110120.0,张亮,003,20100727.0,中国 浙江省,1000,林下岩石边缘,有孢子囊
e93e537e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857093,维管植物门,蔷薇目,蔷薇科,蔷薇属,Rosa sertata Rolfe,钝叶蔷薇,谷粹芝,20100801.0,赵常明等,EX1587,20080808.0,中国 湖北省,1500,林缘,无花有果
e92d401c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865119,维管植物门,虎耳草目,景天科,景天属,Sedum lineare C.P.Thunberg ex A.Murray,佛甲草,林祁,20110417.0,白水江采集队,5134,20070519.0,中国 甘肃省,3360,高山草甸中,有花无果
e9181c7b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878859,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens pterosepala Hook.f.,翼萼凤仙花,陈艺林,20120111.0,林亲众,2002112,20020810.0,中国 湖南省,400.0,沟谷,有花有果
e95ea2ab,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01841940,维管植物门,虎耳草目,金缕梅科,牛鼻栓属,Fortunearia sinensis Rehder & Wilson,牛鼻栓,张志耘,20090616.0,M.B.Deng,90128,19950415.0,中国 安徽省,500,山谷 坡地,有花无果
e954f3b4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01846495,维管植物门,蔷薇目,荨麻科,糯米团属,Gonostegia hirta Miq.,糯米团,林祁,20100524.0,谭仕兴,437,20050521.0,中国 贵州省,980.0,路边灌草丛中,有花无果
e96dc4a9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834797,维管植物门,菊目,菊科,鬼针草属,Bidens tripartita Linn.,狼杷草,陈艺林,20090212.0,何叶祺,7397,19590824.0,中国 宁夏回族自治区,1700.0,水沟旁,有花无果
e9372065,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860482,维管植物门,禾本目,莎草科,球柱草属,Bulbostylis densa (Wall.) Hand.-Mazz.,丝叶球柱草,L.K.Dai,19660419.0,毕节队,1579,19590923.0,中国 贵州省,850.0,山坡草地,无花无果
e9374974,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860408,维管植物门,无患子目,芸香科,花椒属,Zanthoxylum bungeanum Maxim.,花椒,曹子余,20090626.0,巴山采集队,1339,20080709.0,中国 重庆市,1640.0,路边水沟,无花有果
e921c36b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870466,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium tenuifolium D.Don,细裂铁角蕨,Zhang Xian-Chun,20110512.0,"魏雪苹,卫然",WXP168,20101230.0,中国 云南省,2085,疏林下土生或石缝生,有孢子囊
e94a301d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01851550,维管植物门,山茱萸目,绣球科,绣球属,Hydrangea longipes Franch.,长柄绣球,谷粹芝,20090500.0,巴山采集队,2679,20080726.0,中国 重庆市,1763,山沟灌木林,有花无果
e915ec36,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01880074,维管植物门,唇形目,唇形科,鼬瓣花属,Galeopsis bifida Boenn.,鼬瓣花,Qiang Wang,20190215.0,白水江考察队,0200,20060627.0,中国 甘肃省,2150~2300,水边,有花无果
e9428d1f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01855108,维管植物门,禾本目,禾本科,鼠尾粟属,Sporobolus fertilis (Steud.) W.D.Clayt.,鼠尾粟,陈文俐,20081222.0,赵常明,EX0187,20070830.0,中国 湖北省,1270.0,阔叶林缘,有花无果
e93ccf0a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857808,维管植物门,杜鹃花目,山矾科,山矾属,Symplocos paniculata Miq.,白檀,Bo Liu,20090621.0,三峡考察队,3459,20090908.0,中国 重庆市,1500,山坡林缘,无花有果
e942ba94,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01855024,维管植物门,禾本目,禾本科,穇属,Eleusine indica Steud.,牛筋草,陈文俐,20081224.0,刘正宇,180092,20070909.0,中国 重庆市,400,溪边路旁草丛中,无花有果
e95c8151,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01842901,维管植物门,卫矛目,卫矛科,梅花草属,Parnassia foliosa Hook.f. & Thoms.,白耳菜,程树志,19751200.0,程万,171,19750911.0,中国 江西省,1100.0,山坡阴湿处,有花无果
e92bfad1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865709,维管植物门,蔷薇目,荨麻科,水麻属,Debregeasia orientalis C.J.Chen,水麻,C.J.Chen & Wu Zeng-yuan,20100625.0,Gaoligong Shan Biodiversity Survey,20049,20040428.0,中国 云南省,2485,Subtropical,有花无果
e93c2a11,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01858114,维管植物门,虎耳草目,金缕梅科,檵木属,Loropetalum chinense Oliver,迷木,张志耘,20090610.0,岳俊三等,1918,19620815.0,中国 江西省,750.0,山坡灌丛,无花有果
e9214f52,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870747,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris lachoongensis (Bedd.) B.K.Nayar & S.Kaur,脉纹鳞毛蕨,Li Zhong-Yang,20110610.0,"X.H.Jin,Y.S.Chen,",DLJ-ET 1330,20080703.0,中国 云南省,2000,evergreen broad,有孢子囊
e96e8f93,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834429,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla saundersiana Royle,钉柱委陵菜,谷粹芝,20081200.0,四川省植被调查队,2530,19730818.0,中国 四川省,3600,生于向阳灌丛草坡中,有花无果
